t r[0] r[1] r[2] v[0] v[1] v[2] a[0] a[1] a[2]
0.6100000000000003 -0.9049091846018845 0.42560470817784957 1.0 -1.8851934629544662 -4.008247198868073 0.0 0.0 0.0 0.0
0.6200000000000003 -0.9228673844754877 0.3851178919128174 1.0 -1.7058592594268525 -4.08779209195229 0.0 0.0 0.0 0.0
0.6300000000000003 -0.9390152145652488 0.3438755978765862 1.0 -1.5231787072139304 -4.1593180481769005 0.0 0.0 0.0 0.0
0.6400000000000003 -0.9533209980082074 0.30195873022092856 1.0 -1.3375101669614287 -4.22268475655889 0.0 0.0 0.0 0.0
0.6500000000000004 -0.9657566714460573 0.2594495163946779 1.0 -1.1492178607891632 -4.277767911942299 0.0 0.0 0.0 0.0
0.6600000000000004 -0.976297840076455 0.21643134583984994 1.0 -0.9586711578040701 -4.324459458845071 0.0 0.0 0.0 0.0
0.6700000000000004 -0.9849238255077964 0.17298860640830588 1.0 -0.7662438495164983 -4.362667803429243 0.0 0.0 0.0 0.0
0.6800000000000004 -0.9916177063235884 0.12920651881985573 1.0 -0.5723134165811661 -4.392317993178681 0.0 0.0 0.0 0.0
0.6900000000000004 -0.9963663512768396 0.08517096948654197 1.0 -0.37726028830119906 -4.413351863931869 0.0 0.0 0.0 0.0
0.7000000000000004 -0.999160445049356 0.04096834203104864 1.0 -0.1814670963478669 -4.42572815398134 0.0 0.0 0.0 0.0
0.7100000000000004 -0.999994506525406 -0.0033146521702575407 1.0 0.014682075840021368 -4.42942258501591 0.0 0.0 0.0 0.0
0.7200000000000004 -0.9988668995439123 -0.047591144087233465 1.0 0.21080244650462254 -4.424427909746939 0.0 0.0 0.0 0.0
0.7300000000000004 -0.9957798361080746 -0.09177427744513217 1.0 0.40650929038744366 -4.410753926125182 0.0 0.0 0.0 0.0
0.7400000000000004 -0.9907393720461289 -0.13577737910875337 1.0 0.6014186934368924 -4.388427458120353 0.0 0.0 0.0 0.0
0.7500000000000004 -0.9837553951317553 -0.17951412910733286 1.0 0.7951483059244993 -4.357492303101108 0.0 0.0 0.0 0.0
0.7600000000000005 -0.9748416056874369 -0.2228987299666367 1.0 0.9873180924924406 -4.318009145918648 0.0 0.0 0.0 0.0
0.7700000000000005 -0.9640154897088232 -0.26584607501608476 1.0 1.177551077661008 -4.270055439862508 0.0 0.0 0.0 0.0
0.7800000000000005 -0.9512982845628137 -0.308271915340739 1.0 1.3654740853335787 -4.2137252547220525 0.0 0.0 0.0 0.0
0.7900000000000005 -0.9367149373266579 -0.3500930250506505 1.0 1.5507184708484143 -4.149129092251717 0.0 0.0 0.0 0.0
0.8000000000000005 -0.9202940558497905 -0.39122736454335927 1.0 1.7329208441412391 -4.076393669402014 0.0 0.0 0.0 0.0
0.8100000000000005 -0.9020678526344087 -0.43159424143927916 1.0 1.9117237825999833 -3.995661669741523 0.0 0.0 0.0 0.0
0.8200000000000005 -0.882072081644874 -0.4711144688742628 1.0 2.086776532213298 -3.907091463557495 0.0 0.0 0.0 0.0
0.8300000000000005 -0.8603459681699042 -0.5097105208388288 1.0 2.2577356956374155 -3.81085679718415 0.0 0.0 0.0 0.0
0.8400000000000005 -0.8369321318751382 -0.5473066842593248 1.0 2.424265905831588 -3.707146452168103 0.0 0.0 0.0 0.0
0.8500000000000005 -0.8118765031970231 -0.5838292075226916 1.0 2.586040483940649 -3.596163874939519 0.0 0.0 0.0 0.0
0.8600000000000005 -0.7852282332420312 -0.6192064451534709 1.0 2.7427420801341347 -3.4781267777154823 0.0 0.0 0.0 0.0
0.8700000000000006 -0.7570395973679545 -0.6533689983592467 1.0 2.8940632961448616 -3.353266711418455 0.0 0.0 0.0 0.0
0.8800000000000006 -0.7273658926364215 -0.6862498511688158 1.0 3.039707288285721 -3.2218286114476467 0.0 0.0 0.0 0.0
0.8900000000000006 -0.6962653293377992 -0.7177845018960259 1.0 3.1793883497617768 -3.0840703171943225 0.0 0.0 0.0 0.0
0.9000000000000006 -0.6637989168012756 -0.7479110896713949 1.0 3.3128324711353505 -2.940262066243628 0.0 0.0 0.0 0.0
0.9100000000000006 -0.6300303437141254 -0.776570515793293 1.0 3.4397778778446475 -2.790685964255128 0.0 0.0 0.0 0.0
0.9200000000000006 -0.5950258531849346 -0.8037065596606393 1.0 3.5599755437214777 -2.635635431561993 0.0 0.0 0.0 0.0
0.9300000000000006 -0.5588541127958704 -0.8292659890596867 1.0 3.673189679500717 -2.4754146275744238 0.0 0.0 0.0 0.0
0.9400000000000006 -0.521586079898911 -0.8531986645885511 1.0 3.7791981953632146 -2.310337854116455 0.0 0.0 0.0 0.0
0.9500000000000006 -0.4832948624202815 -0.8754576380146335 1.0 3.8777931366047778 -2.1407289388665904 0.0 0.0 0.0 0.0
0.9600000000000006 -0.44405557544615354 -0.8959992443719946 1.0 3.9687810915765986 -1.9669206001117743 0.0 0.0 0.0 0.0
0.9700000000000006 -0.4039451938709404 -0.9147831876180106 1.0 4.051983571096867 -1.789253794060834 0.0 0.0 0.0 0.0
0.9800000000000006 -0.3630424013972451 -0.9317726196812834 1.0 4.12723735858929 -1.6080770459977665 0.0 0.0 0.0 0.0
0.9900000000000007 -0.32142743618367503 -0.9469342127457374 1.0 4.194394830261667 -1.4237457665869275 0.0 0.0 0.0 0.0
1.0000000000000007 -0.2791819334433124 -0.9602382246291041 1.0 4.2533242446964135 -1.2366215546713095 0.0 0.0 0.0 0.0
1.0100000000000007 -0.236388765301612 -0.9716585571275433 1.0 4.30391000128496 -1.0470714879316028 0.0 0.0 0.0 0.0
1.0200000000000007 -0.19313187822787356 -0.9811728072119477 1.0 4.346052866999072 -0.855467402797529 0.0 0.0 0.0 0.0
1.0300000000000007 -0.14949612835919618 -0.9887623109754997 1.0 4.379670171054219 -0.6621851650240417 0.0 0.0 0.0 0.0
1.0400000000000007 -0.10556711503995636 -0.9944121802462702 1.0 4.404695967083131 -0.467603932363278 0.0 0.0 0.0 0.0
1.0500000000000007 -0.0614310129033516 -0.9981113317930361 1.0 4.4210811625014275 -0.2721054107786704 0.0 0.0 0.0 0.0
1.0600000000000007 -0.017174402824412058 -0.9998525090670247 1.0 4.42879361481151 -0.07607310566028504 0.0 0.0 0.0 0.0
1.0700000000000007 0.02711589792390412 -0.9996322964369351 1.0 4.427818194655839 0.12010843048973836 0.0 0.0 0.0 0.0
1.0800000000000007 0.07135300597835229 -0.9974511258893105 1.0 4.418156815495879 0.3160543524258443 0.0 0.0 0.0 0.0
1.0900000000000007 0.11545014232269075 -0.9933132761811202 1.0 4.3998284298584975 0.5113802771019877 0.0 0.0 0.0 0.0
1.1000000000000008 0.15932080252027492 -0.98722686444621 1.0 4.372868992157195 0.7057030377078741 0.0 0.0 0.0 0.0
1.1100000000000008 0.20287892640801422 -0.9792038302720898 1.0 4.337331388161068 0.898641435319333 0.0 0.0 0.0 0.0
1.1200000000000008 0.24603906691880703 -0.9692599122782922 1.0 4.2932853312498995 1.0898169866883334 0.0 0.0 0.0 0.0
1.1300000000000008 0.2887165577012777 -0.9574146172422504 1.0 4.2408172256588745 1.2788546667057097 0.0 0.0 0.0 0.0
1.1400000000000008 0.33082767920799994 -0.9436911818332566 1.0 4.180029996981173 1.4653836440801327 0.0 0.0 0.0 0.0
1.1500000000000008 0.3722898229263945 -0.9281165270295718 1.0 4.111042890260988 1.6490380087901517 0.0 0.0 0.0 0.0
1.1600000000000008 0.4130216534301327 -0.9107212053081005 1.0 4.03399123607298 1.8294574898822853 0.0 0.0 0.0 0.0
1.1700000000000008 0.4529432679331534 -0.8915393407102322 1.0 3.949026185047116 2.00628816220707 0.0 0.0 0.0 0.0
1.1800000000000008 0.49197635303329923 -0.8706085619014177 1.0 3.856314411359607 2.1791831407066757 0.0 0.0 0.0 0.0
1.1900000000000008 0.5300443383380911 -0.8479699283557969 1.0 3.7560377857716407 2.3478032608921207 0.0 0.0 0.0 0.0
1.2000000000000008 0.5670725466712769 -0.8236678498106821 1.0 3.6483930188572864 2.5118177441752056 0.0 0.0 0.0 0.0
1.2100000000000009 0.6029883405654984 -0.7977499991488979 1.0 3.5335912751204472 2.6709048467500027 0.0 0.0 0.0 0.0
1.2200000000000009 0.6377212647537012 -0.7702672188798766 1.0 3.411857758757835 2.8247524907509973 0.0 0.0 0.0 0.0
1.2300000000000009 0.67120318437977 -0.7412734214029641 1.0 3.283431271880579 2.973058876449756 0.0 0.0 0.0 0.0
1.2400000000000009 0.7033684186572606 -0.7108254832485851 1.0 3.148563746061078 3.115533074289187 0.0 0.0 0.0 0.0
1.2500000000000009 0.7341538697140348 -0.6789831335047344 1.0 3.007519748124071 3.2518955955940108 0.0 0.0 0.0 0.0
1.260000000000001 0.7634991463700459 -0.6458088366476656 1.0 2.8605759611513877 3.381878940837891 0.0 0.0 0.0 0.0
1.270000000000001 0.7913466826054623 -0.6113676700066252 1.0 2.708020641718495 3.5052281243916994 0.0 0.0 0.0 0.0
1.280000000000001 0.8176418504867335 -0.5757271961030068 1.0 2.550153054427558 3.62170117472353 0.0 0.0 0.0 0.0
1.290000000000001 0.8423330673290731 -0.5389573301143563 1.0 2.3872828848462824 3.73106960906923 0.0 0.0 0.0 0.0
1.300000000000001 0.8653718968851396 -0.5011302027232198 1.0 2.219729632004171 3.833118881642289 0.0 0.0 0.0 0.0
1.310000000000001 0.8867131443614177 -0.46232001861988165 1.0 2.047821981637909 3.9276488045038587 0.0 0.0 0.0 0.0
1.320000000000001 0.9063149450759059 -0.4226029109365642 1.0 1.8718971614153836 4.014473940267272 0.0 0.0 0.0 0.0
1.330000000000001 0.9241388465831942 -0.38205679189864356 1.0 1.6923002794031659 4.093423965866713 0.0 0.0 0.0 0.0
1.340000000000001 0.9401498841058272 -0.34076119998585475 1.0 1.5093836470751862 4.164344006676443 0.0 0.0 0.0 0.0
1.350000000000001 0.9543166491239823 -0.298797143903308 1.0 1.3235060881906322 4.2270949403251326 0.0 0.0 0.0 0.0
1.360000000000001 0.9666113509889106 -0.256246943668394 1.0 1.13503223489683 4.281553669609329 0.0 0.0 0.0 0.0
1.370000000000001 0.9770098714392759 -0.21319406912531522 1.0 0.9443318124379344 4.327613363970688 0.0 0.0 0.0 0.0
1.380000000000001 0.9854918119134465 -0.16972297620402585 1.0 0.7517789138725938 4.3651836690632555 0.0 0.0 0.0 0.0
1.390000000000001 0.9920405335649303 -0.12591894124478797 1.0 0.5577512662233661 4.394190883999719 0.0 0.0 0.0 0.0
1.400000000000001 0.9966431899024547 -0.08186789371334562 1.0 0.36262948949746276 4.414578105928902 0.0 0.0 0.0 0.0
1.410000000000001 0.9992907519906611 -0.037656247634876204 1.0 0.1667963500323839 4.426305341660907 0.0 0.0 0.0 0.0
1.420000000000001 0.9999780261619804 0.006629267922608105 1.0 -0.029363990368856917 4.429349586120926 0.0 0.0 0.0 0.0
1.430000000000001 0.9987036642049426 0.05090177898287215 1.0 -0.2254667280399644 4.423704867477819 0.0 0.0 0.0 0.0
1.440000000000001 0.9954701660089356 0.09507443708033293 1.0 -0.4211271723127228 4.4093822588589315 0.0 0.0 0.0 0.0
1.450000000000001 0.9902838746602235 0.139060589628891 1.0 -0.6159615001566912 4.386409856628165 0.0 0.0 0.0 0.0
1.460000000000001 0.9831549639988464 0.18277394990650922 1.0 -0.8095875091168716 4.354832725269932 0.0 0.0 0.0 0.0
1.470000000000001 0.9740974186608096 0.2261287663220836 1.0 -1.001625367072329 4.314712808987085 0.0 0.0 0.0 0.0
1.480000000000001 0.9631290066447136 0.2690399906325587 1.0 -1.1916983573449742 4.266128810186267 0.0 0.0 0.0 0.0
1.490000000000001 0.9502712444566401 0.31142344478030004 1.0 -1.3794336176968491 4.209176035089028 0.0 0.0 0.0 0.0
1.500000000000001 0.9355493549016688 0.35319598602344177 1.0 -1.564462871766236 4.1439662067715926 0.0 0.0 0.0 0.0
1.5100000000000011 0.9189922176048247 0.39427567003527664 1.0 -1.7464231515077484 4.070627246000025 0.0 0.0 0.0 0.0
1.5200000000000011 0.9006323123585173 0.4345819116527403 1.0 -1.9249575092192084 3.9893030202907105 0.0 0.0 0.0 0.0
1.5300000000000011 0.8805056554076058 0.47403564295865197 1.0 -2.0997157177585417 3.9001530616884432 0.0 0.0 0.0 0.0
1.5400000000000011 0.8586517287970804 0.5125594683876059 1.0 -2.270354957577089 3.803352253815723 0.0 0.0 0.0 0.0
1.5500000000000012 0.8351134029209537 0.5500778165512447 1.0 -2.436540489221597 3.699090488807186 0.0 0.0 0.0 0.0
1.5600000000000012 0.8099368524242998 0.5865170884850824 1.0 -2.59794630998565 3.587572294802148 0.0 0.0 0.0 0.0
1.5700000000000012 0.783171465623411 0.6218058020260654 1.0 -2.754255793422413 3.4690164347259986 0.0 0.0 0.0 0.0
1.5800000000000012 0.754869747621764 0.6558747320376463 1.0 -2.9051623104641533 3.3436554771475167 0.0 0.0 0.0 0.0
1.5900000000000012 0.7250872173118486 0.6886570462072976 1.0 -3.050369830930118 3.211735340053935 0.0 0.0 0.0 0.0
1.6000000000000012 0.6938822984649091 0.7200884361500709 1.0 -3.1895935042427923 3.0735148084387336 0.0 0.0 0.0 0.0
1.6100000000000012 0.6613162051222456 0.7501072435610204 1.0 -3.32256021821336 2.9292650266484923 0.0 0.0 0.0 0.0
1.6200000000000012 0.6274528215129002 0.7786545811690192 1.0 -3.4490091348002148 2.779268966484654 0.0 0.0 0.0 0.0
1.6300000000000012 0.5923585767332915 0.8056744482546963 1.0 -3.5686922017895286 2.6238208721036216 0.0 0.0 0.0 0.0
1.6400000000000012 0.5561023144346359 0.8311138405058848 1.0 -3.68137463939413 2.4632256828041035 0.0 0.0 0.0 0.0
1.6500000000000012 0.5187551577737863 0.8549228539950806 1.0 -3.786835400816136 2.297798434834025 0.0 0.0 0.0 0.0
1.6600000000000013 0.4803903698924126 0.8770547830749406 1.0 -3.8848676058698657 2.127863643390464 0.0 0.0 0.0 0.0
1.6700000000000013 0.4410832101982176 0.8974662119997805 1.0 -3.975278946814403 1.953754666024926 0.0 0.0 0.0 0.0
1.6800000000000013 0.40091078673012 0.916117100093343 1.0 -4.057892065599702 1.7758130487027572 0.0 0.0 0.0 0.0
1.6900000000000013 0.35995190489701584 0.9329708602957595 1.0 -4.132544901786187 1.59438785579952 0.0 0.0 0.0 0.0
1.7000000000000013 0.31828691288684413 0.9479944309356266 1.0 -4.199091010455354 1.4098349853486527 0.0 0.0 0.0 0.0
1.7100000000000013 0.2759975440492151 0.9611583405863997 1.0 -4.257399849487723 1.2225164708836906 0.0 0.0 0.0 0.0
1.7200000000000013 0.2331667565607956 0.972436765879879 1.0 -4.307357035644608 1.0327997712445989 0.0 0.0 0.0 0.0
1.7300000000000013 0.18987857068797662 0.9818075821633744 1.0 -4.348864568951337 0.8410570497413985 0.0 0.0 0.0 0.0
1.7400000000000013 0.14621790396606144 0.9892524069011769 1.0 -4.381841024941767 0.647664444089129 0.0 0.0 0.0 0.0
1.7500000000000013 0.10227040461830014 0.9947566357351979 1.0 -4.406221714386974 0.45300132854630354 0.0 0.0 0.0 0.0
1.7600000000000013 0.05812228354154852 0.9983094711340346 1.0 -4.421958810194761 0.25744956970430394 0.0 0.0 0.0 0.0
1.7700000000000014 0.01386014518814202 0.9999039435742634 1.0 -4.429021441231081 0.0613927773876187 0.0 0.0 0.0 0.0
1.7800000000000014 -0.03042918232425999 0.999536925212409 1.0 -4.427395752879289 -0.13478444786558416 0.0 0.0 0.0 0.0
1.7900000000000014 -0.07465881754158954 0.9972091360207705 1.0 -4.41708493421847 -0.33069726926634574 0.0 0.0 0.0 0.0
1.8000000000000014 -0.11874199610691435 0.9929251423750662 1.0 -4.398109211767474 -0.5259613687012542 0.0 0.0 0.0 0.0
1.8100000000000014 -0.16259224096427416 0.9866933480966695 1.0 -4.370505809806983 -0.7201937006413023 0.0 0.0 0.0 0.0
1.8200000000000014 -0.20612353199892916 0.9785259779670065 1.0 -4.334328877357409 -0.913013243554364 0.0 0.0 0.0 0.0
1.8300000000000014 -0.24925047478122753 0.9684390537464568 1.0 -4.28964938195589 -1.1040417473471975 0.0 0.0 0.0 0.0
1.8400000000000014 -0.2918884680830882 0.9564523627447987 1.0 -4.236554970440738 -1.2929044753708145 0.0 0.0 0.0 0.0
1.8500000000000014 -0.3339538698384724 0.9425894190048543 1.0 -4.175149797016463 -1.4792309395335783 0.0 0.0 0.0 0.0
1.8600000000000014 -0.37536416122228766 0.9268774171754798 1.0 -4.10555431893663 -1.6626556270800004 0.0 0.0 0.0 0.0
1.8700000000000014 -0.4160381085258533 0.9093471791643885 1.0 -4.027905060205367 -1.8428187176095217 0.0 0.0 0.0 0.0
1.8800000000000014 -0.45589592251137995 0.890033093675453 1.0 -3.9423543437610613 -2.019366788928721 0.0 0.0 0.0 0.0
1.8900000000000015 -0.49485941493286045 0.8689730487491008 1.0 -3.849069992667614 -2.1919535103522922 0.0 0.0 0.0 0.0
1.9000000000000015 -0.5328521519163283 0.84620835743813 1.0 -3.7482350008994194 -2.360240322092759 0.0 0.0 0.0 0.0
1.9100000000000015 -0.5697996038986011 0.8217836767647538 1.0 -3.640047174365889 -2.523897099406177 0.0 0.0 0.0 0.0
1.9200000000000015 -0.6056292918303765 0.7957469201178454 1.0 -3.5247187428797013 -2.68260280019099 0.0 0.0 0.0 0.0
1.9300000000000015 -0.6402709293568791 0.7681491632622393 1.0 -3.4024759438299905 -2.836046094769656 0.0 0.0 0.0 0.0
1.9400000000000015 -0.6736565606971421 0.7390445441444635 1.0 -3.2735585783771572 -2.9839259766176056 0.0 0.0 0.0 0.0
1.9500000000000015 -0.7057206939514518 0.7084901566914541 1.0 -3.1382195410399074 -3.125952352841494 0.0 0.0 0.0 0.0
1.9600000000000015 -0.736400429575448 0.6765459388105849 1.0 -2.9967243235973338 -3.2618466132484074 0.0 0.0 0.0 0.0
1.9700000000000015 -0.765635583768853 0.6432745548107183 1.0 -2.8493504942792005 -3.3913421768896868 0.0 0.0 0.0 0.0
1.9800000000000015 -0.7933688065367834 0.6087412724749325 1.0 -2.6963871532661123 -3.5141850150072456 0.0 0.0 0.0 0.0
1.9900000000000015 -0.8195456941920441 0.5730138350260668 1.0 -2.538134365567695 -3.6301341493565054 0.0 0.0 0.0 0.0
2.0000000000000013 -0.8441148960777116 0.536162328236248 1.0 -2.3749025723912953 -3.7389621249284155 0.0 0.0 0.0 0.0
2.010000000000001 -0.8670282153006513 0.49825904294108647 1.0 -2.2070119821559135 -3.84045545614322 0.0 0.0 0.0 0.0
2.020000000000001 -0.888240703278362 0.4593783332282453 1.0 -2.034791942345994 -3.934415045640688 0.0 0.0 0.0 0.0
2.0300000000000007 -0.907710747913677 0.41959647057857047 1.0 -1.858580293437307 -4.02065657484527 0.0 0.0 0.0 0.0
2.0400000000000005 -0.9254001552243504 0.3789914942459109 1.0 -1.6787227061623018 -4.099010865540017 0.0 0.0 0.0 0.0
2.0500000000000003 -0.9412742242673994 0.33764305816913454 1.0 -1.4955720034150095 -4.169324211739982 0.0 0.0 0.0 0.0
2.06 -0.9553018152112236 0.2956322747166507 1.0 -1.309487468125698 -4.23145868121405 0.0 0.0 0.0 0.0
2.07 -0.9674554104219657 0.25304155556996133 1.0 -1.120834138463009 -4.285292386063743 0.0 0.0 0.0 0.0
2.0799999999999996 -0.9777111684442827 0.2099544500583767 1.0 -0.9299820917461628 -4.330719721828167 0.0 0.0 0.0 0.0
2.0899999999999994 -0.9860489707706335 0.1664554812620311 1.0 -0.7373057184719657 -4.367651574646098 0.0 0.0 0.0 0.0
2.099999999999999 -0.9924524613073373 0.12262998020471186 1.0 -0.5431829878807486 -4.396015496068792 0.0 0.0 0.0 0.0
2.109999999999999 -0.9969090784599836 0.07856391846176179 1.0 -0.34799470650195513 -4.415755845180598 0.0 0.0 0.0 0.0
2.1199999999999988 -0.9994100797752499 0.03434373951142528 1.0 -0.1521237711338823 -4.426833897748594 0.0 0.0 0.0 0.0
